id,name,short_name,description,vendor,price,sale_price,status,updated_at,created_at
72,orci vehicula condimentum curabitur in,vitae nisl aenean,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",7,432,361.1024913631,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
73,congue etiam justo etiam,erat,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.,4,612,432.9064131271,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
74,lorem ipsum dolor sit amet consectetuer adipiscing,ante vivamus tortor,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",4,703,549.0221516414,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
75,molestie nibh in lectus pellentesque at nulla suspendisse,erat id mauris vulputate elementum,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",4,709,377.4875659587,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
76,id justo sit amet sapien dignissim vestibulum vestibulum,suscipit a feugiat,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",9,319,265.5670254327,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
77,tincidunt eget tempus vel pede morbi porttitor,neque vestibulum eget,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,10,420,330.0452291335,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
78,primis in faucibus,metus vitae ipsum aliquam non,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",1,936,855.0738034542,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
79,quam a odio in hac habitasse platea dictumst,praesent blandit,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",2,871,823.5706135747,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
80,interdum eu tincidunt in leo maecenas pulvinar,donec quis orci,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,4,618,503.0869913215,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
81,in eleifend quam a odio in hac habitasse platea dictumst,aenean auctor gravida sem praesent,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",7,776,458.1133531146,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
82,in faucibus orci luctus et ultrices,proin,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",8,566,414.3258249007,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
83,proin leo odio porttitor id consequat in,nonummy integer non velit donec,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1,825,787.1587641673,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
84,vulputate vitae nisl aenean lectus pellentesque,iaculis diam,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",6,847,471.2778383297,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
85,in magna bibendum,nulla integer,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.",8,558,433.5261953962,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
86,mattis egestas metus aenean fermentum,dapibus nulla suscipit ligula in,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",9,703,549.3831325638,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
87,in sagittis dui vel nisl duis ac,id lobortis convallis tortor risus,Aliquam non mauris.,9,897,497.7604846426,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
88,nunc nisl duis,eget vulputate,"Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",4,237,205.8042482756,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
89,amet lobortis sapien sapien non mi integer ac neque,convallis morbi,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",7,631,582.6456911159,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
90,massa id nisl venenatis lacinia aenean sit amet justo morbi,arcu libero,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,9,149,89.162617766,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
91,augue vel accumsan,amet consectetuer adipiscing elit proin,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",3,821,417.086851102,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
92,lorem ipsum dolor sit amet consectetuer adipiscing elit proin,duis,"In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2,453,341.5898174117,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
93,ridiculus mus vivamus vestibulum sagittis sapien cum,lobortis sapien sapien non mi,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",7,352,296.584041042,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
94,nam congue risus semper porta volutpat quam pede lobortis ligula,risus praesent lectus,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,9,212,168.4580254336,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
95,hac habitasse platea dictumst morbi,et,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",3,515,318.4304256511,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
96,faucibus orci luctus et ultrices posuere cubilia,amet,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,1,451,359.5073090292,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
97,sociis natoque penatibus,interdum,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",5,708,355.994679398,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
98,massa id nisl venenatis lacinia,habitasse platea dictumst,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",3,108,90.9715926274,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
99,justo maecenas rhoncus aliquam lacus morbi quis tortor id,urna ut tellus,Praesent blandit. Nam nulla.,4,574,479.620735556,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
100,sollicitudin vitae consectetuer eget rutrum at,tortor,In sagittis dui vel nisl. Duis ac nibh.,1,542,483.3347209615,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
101,nulla justo aliquam quis turpis eget elit sodales scelerisque,fusce consequat,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",1,677,559.6812572132,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
102,id nisl venenatis,varius nulla facilisi,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",10,943,837.8789708169,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
103,augue vestibulum rutrum,convallis duis consequat,"Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",1,955,865.2936657297,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
104,bibendum felis sed interdum venenatis turpis enim blandit,non,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",4,265,138.9341831519,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
105,dictumst etiam faucibus cursus urna ut tellus nulla ut,pretium iaculis justo,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",7,5,4.3888720504,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
106,potenti in eleifend quam a odio in,eu nibh,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1,358,333.8975056122,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
107,est quam pharetra magna ac consequat,eget elit sodales,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",8,277,210.2891924533,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
108,felis fusce posuere felis sed lacus morbi sem,hac habitasse platea dictumst etiam,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",1,744,665.6363599551,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
109,proin leo odio porttitor id consequat in consequat ut,ipsum primis in,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",6,739,463.7006023605,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
110,volutpat quam pede lobortis ligula sit,ante ipsum primis in,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",9,352,209.3036876722,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
111,risus dapibus augue vel accumsan tellus nisi,dui luctus rutrum,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",10,750,558.1761831074,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
112,et tempus semper est quam pharetra magna ac,ut ultrices vel augue,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",6,359,313.9003904077,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
113,suspendisse potenti nullam porttitor lacus at turpis,at diam nam tristique,Fusce consequat. Nulla nisl.,5,598,410.9527598658,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
